channelId,channelTitle,channelDescription,channelTotalView,channelVideoCount,channelSubscribers,keywords,channelThumbnail,channelTopics
UCkF8erW7v2pDtWHkUsPbmPg,콩튜브,"19년 양쪽유방암 진단 20년 1년검진에서 뇌전이 21년 사이버나이프 수술후 재발 22년 개두술, 전뇌방사, 척수전이 23년 ~ 현재 표적 ...",6823180,221,35200,제주 브이로그 제주도 암환자 브이로그 4기암 환자 일상 브이로그 브이로그 제주 일상 투병 브이로그 암환자 일상 병원 브이로그 말기암,https://yt3.ggpht.com/7i2MyD1YF-9S-d2lQZOKAzRcSBoE_Q8G2y-5U37u5bxaEsks_0_xf-6YJfN3jtu4jUMTXjp7-t8=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 건강
UCKFakQUa9S6TXO15xjYA1Eg,거의없다,영화유튜브 거의없다의 걸작선 채널입니다.,75074837,261,328000,거의없다 영화걸작선 거없 백 걸작선 망작 졸작 까기,https://yt3.ggpht.com/ytc/AIdro_np5aZhHuGz-IbS6IAJdh7kWs-S9F_CuBntAWvSqQgaLQ=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 영화
UCKFvoxDM0NoLChK9hCe7VfQ,삐루빼로,,209031727,298,650000,,https://yt3.ggpht.com/XvnSxemGfX4s-eSFfbEbzEx8Z7JWBNi3JYvJggETP0K6ZCYxxzFAxpclXFiKGka-zq7CHnsny-Y=s88-c-k-c0xffffffff-no-rj-mo,취미 라이프스타일 (상위 주제)
UCkg-p8nRSPFPPDjGPrbHsPA,혁나브리,"피파4, FC온라인 스쿼드, 개인기 맛집!",23335776,3026,22300,피파온라인4 축구 개인기 FIFA 피파4 fifa온라인4 게임 fc온라인 #슈챔 #챔스 #개인기 #드리블 fc온라인,https://yt3.ggpht.com/cjkB-n4I_6PGuiM1JsVOHMGsUopYhZjFztpdULO8JgMCpsWf7SjZwDHI1RcqYxJ9gz14Sts_=s88-c-k-c0xffffffff-no-rj-mo,게임 (상위 주제) 스포츠 게임
UCkgDHJNdiidw67LAAVooc1A,튜브김민교 풀영상,,70925723,2487,85000,,https://yt3.ggpht.com/ytc/AIdro_n-aVDRFOYnn7zJn2fMGE41HC9cD3lBczgn0kygnCkRbg=s88-c-k-c0xffffffff-no-rj-mo,전략 비디오 게임 롤플레잉 비디오 게임 게임 (상위 주제) 액션 게임
UCkGLGs2ZCNRSlOs9s-8S_qA,류스펜나 (RYU'S PENNA),Fashion ⋆ Beauty ⋆ Vlog ✩ ⋆ 개인 광고/ 비즈니스 문의 : nickname_is@naver.com (ビジネスの問い合わせ) ...,227641356,933,624000,패션 여행 일상 뷰티,https://yt3.ggpht.com/DIqFiyGke4nnwx78QqOj8CTPKHpuvAZX2P_kzYnF8ScqrR-gbzPhr-3eaaQ1OH_AEN4U8bhunQw=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCkh6TlSape86-iHiehXvsmA,yoovlog,유트루의 두번째 채널! 일상채널입니다 :) 라이브 채널 : YOOTRUE ON AIR 뷰티 채널 : Yoo True.,266553986,1183,449000,브이로그 브이로거 먹방 요리 쿡방 부부브이로그 한국브이록 korean vlog mukbang,https://yt3.ggpht.com/ytc/AIdro_mo5hIe15PKPicpZDZpfNuaG7sgMxv6KD7nCfHgEde6tbc=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCKHLAo7XoeP5s2GhCC75uGA,김형준의 야구야구 YagooYagu,함께 하는 야구이야기. 김형준의 야구야구 채널 시작일 - 2019년 5월20일 비즈니스 메일 - generlst@naver.com.,154640402,2625,165000,야구 메이저리그 류현진 김하성 다저스 김형준 야구야구 김형준의야구야구 이정후 오타니 저주저주 프로야구 KBO MLB,https://yt3.ggpht.com/tp5klPBUgzhIFTEpxyz3PQUjHxoyGxwxzy9LOib_V6x0AqSyWh8d5w6-xWHEbu2Og4-PM_Of2g=s88-c-k-c0xffffffff-no-rj-mo,야구 스포츠 (상위 주제)
UCkI2g2FvX-haxXqqDMqc96A,송작가TV,"나라 걱정 뉴스 예능! 경제,외교,시사,예능,교양을 아우르는 국내유일무이한 방송! *본방(월~금)LIVE, 11:30~13:00 *멤버십 ...",157674156,10517,256000,국내시사 국제시사 경제 정치 문재인 송작가 민주 이정일 송명훈 문희정 노무현 이재명 선거 윤석열 김건희,https://yt3.ggpht.com/G5BqqaAH_D8Mm7YtFLd6j_Tcmf-rb3Z0fX7noB4tvM-J-f4M1Cp-Rtep4fyG1N35UIuNe_nV3kw=s88-c-k-c0xffffffff-no-rj-mo,정치 사회 (상위 주제)
UCkINPGVC-m3MEai51zu_4GA,가습기,라이브 노래와 재미난 도전들을 일삼는 황원태(가습기)의 공식 유튜브 채널입니다! 노래 잘하는 '원태' 와 재미난 일상을 담는 부캐 ...,5894113,311,15400,,https://yt3.ggpht.com/WUDpkhoAK8LTbmsPposgY9n322uYy0awSMFBn8JmiHg1JkiRWkWd4IsVNTDHF0oiI8pDOxZy=s88-c-k-c0xffffffff-no-rj-mo,아시아 음악 음악 (상위 주제) 팝 음악
UCKIQF-rr4qS7zwNmfkYj_dQ,유튜버의 하루 : 정배우다큐,"안녕하세요 유튜버 정배우입니다! 데헷   유하에서 당신의 하루를 기다립니다! 일반인,유튜버,10대,어르신 누구나 신청 가능합니다.",17668485,497,25500,홍철 최홍철 관종의삶 나는자연인이다 인간극장 나는비제이다 나는BJ이다 윽박 다큐 다큐멘터리 리얼다큐 리얼극장 리얼다큐멘터리 vlog 일상 유튜브 유튜버 youtuber youtube 신태일 김윤태 느금마 느금마엔터 예능 1박2일 버라이어티 나혼자산다,https://yt3.ggpht.com/I_uZ5_jeAYeQQGLQgy6uTeFFJbC_1S8tnVFufFI8Bx6e93kXTMV6vNCsoJqegtEUwzJDmG6edA=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCkJAFjYD2_upDDHUK8K8nCA,썸머SUMMER,"안녕하세요! 뷰티 크리에이터를 꿈꾸며 유튜버를 시작하게되었어요. 앞으로 더 많은 정보, 브이로그들을 올릴게요ㅎㅎ.",23316981,264,69800,뷰티크리에이터 브이로그 VLOG 먹방 MUKBANG 방송 스트리밍 다이어트 운동 다이어터 DIET,https://yt3.ggpht.com/ytc/AIdro_n96RxRffEQqk6VpNxAHSHXaXrjd5Dxt4nmPdxYa898Cd0=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제) 피트니스
UCKJixsFhVrv2uMWU6kwzq0w,우정 woo jung,,16785044,276,142000,,https://yt3.ggpht.com/7L5yxmDXlf_Xmb_AaWZGEr9FTLaHb76agYEq7AnJXvN51HeEEgGs34Kc4uuNsoPXP2_-Tqwj=s88-c-k-c0xffffffff-no-rj-mo,패션 라이프스타일 (상위 주제)
UCkK-xS0aGcUi2u-H1ERxgnw,김지훈TV,서든어택 프로게이머이자 아프리카TV BJ로 활동하는 김지훈의 유튜브 채널 (훈튜브) 입니다! '구독' 눌러주시고 많은 관심 부탁 ...,7708932,419,21400,,https://yt3.ggpht.com/q7jtZc4lodUfXVEFaNcB4EhmHcnlK-21eSarTKoSOQqFesIobE4OurKXYYDa5LhTDk_apkcAvQ=s88-c-k-c0xffffffff-no-rj-mo,롤플레잉 비디오 게임 액션 게임 게임 (상위 주제)
UCkkWd02T76Zi5UcKRX0x3Bg,도장TV,가수 장윤정 가수 장윤정의 아들 도연우 가수 장윤정의 아들 도연우의 여동생 도하영 가수 장윤정의 아들 도연우의 여동생 도하영의 ...,148587341,158,645000,,https://yt3.ggpht.com/ytc/AIdro_nZI7bfFz_D_EGCylEg8JTdHrOjDRMTRzqWkdJpPfiWuQ=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCkL84edpNrmASTmaTPuCMAw,Wooang 우앙,비지니스 문의 ll99012@naver.com ♥ 아프리카TV http://afreeca.com/ll99012.,320525839,1476,596000,먹방 mukbang koreafood 우앙 대식가 매운음식 술안주 혼술 애주가 혼밥 해산물 해산물 먹방 우앙 먹방 노랑가오리애,https://yt3.ggpht.com/TivIqQ-1xGwLajNNqzo7ebkSWy35B_3qHH0IDweYGfYJf7oDuLPwaphcWXPORsezaGzimkMkSA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCKlwaOCK1FqXMTKv0RlCmfg,캬랑Kyaryang,"심심풀이로 보는 캬랑의 괴담(심랑괴) -괴담, 미스터리, 실제사건, 무서운이야기 심심풀이로 보는 캬랑의 미담(심랑미) -감동, 미담, ...",183750835,178,476000,괴담 심랑괴 캬랑,https://yt3.ggpht.com/ytc/AIdro_mRRK-VnMCpEw9jzsC_SHAqhV8Q9T8bNEf1X33qE7Qeyom3=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제)
UCKNdfTZCJuOQfWN5Pe5UAAQ,빨강도깨비,"[영화로 채워가는 영상매거진] 영화를 소재로 세상을 이야기하는 채널, 빨강도깨비 유튜브입니다. 채널 관련 문의 ...",397646682,425,879000,영화 애니메이션 넷플릭스,https://yt3.ggpht.com/ytc/AIdro_mG3ozqTeOkrVpIQ61X8m4C7gUudiO2rvuuASskh0nmRtg=s88-c-k-c0xffffffff-no-rj-mo,영화 엔터테인먼트 (상위 주제)
UCKNXIFWlist4loiRlA3-i0A,FC교수님,전술 연구하는 FC교수님.,31839706,4010,10600,피파4 fc온라인 티키타카 fc교수님 전술 포메이션 게임 FC교수님 실축전술 피파4 전술 fc온라인 전술 피파4 도르트문트 피파4 전술 피파4 실축전술 제로톱 피파4 제로톱 fc온라인 제로톱 피파4 티키타카 fc온라인 티키타카 피파4 맨유 해외축구 해외축구 축구 해외축구 피파4 프리킥 fc온라인 프리킥 피파4 레알 피파4 바르셀로나 피파4 맨시티 fc온라인 레알,https://yt3.ggpht.com/j1Ju370jQqRx21lKTwGvoB6i3tZ_xPmOa_YVkp4GgbGVvNpdwl3KfzKFAq20JZlPADhUxUzu=s88-c-k-c0xffffffff-no-rj-mo,스포츠 게임 게임 (상위 주제)
UCKosTo5bqKm4v264z2zDnFQ,스마트튜브(스튜TV),대한민국 No.1 부동산 입지 전문가! ☞ 스마트튜브 부동산조사연구소 소장 ☞ 스마트튜브 경제아카데미 대표 ☞ 부동산 칼럼니스트 ...,51889432,3885,214000,부동산 기초 부동산 입지 내집마련 부동산 아파트 빠숑 김학렬 스마트튜브 토지 청약 부동산정보 부동산뉴스 주식 상가 부동산강의 부동산정책 재테크 자기개발 부동산뉴스브리핑 대출 지식산업센터 오피스텔 부동산마인드 부동산투자 부동산스터디 아파트분양 부동산실거래가조회 부동산수수료 부동산전망 부동산시세 부동산매물 부동산재테크 유튜브 서울 경기도 인천 세금 부동산세금 세금계산서,https://yt3.ggpht.com/PmCAgl_dJVBwEYetUBm8Yhac5ZEnlEo5o6B9Z1Qq1jnlLkGxzbyOT7Rf2wnb061Ju_j61k79=s88-c-k-c0xffffffff-no-rj-mo,사회 (상위 주제) 지식
UCkOWueVolZTPOMaa5ZIYrxw,금강연화,헤어의 가치를 높이다.,273969672,738,601000,남자 머리 시스루펌 리프컷 다운펌 시스루 댄디컷 애즈펌 아이비리그컷 남자 짧은머리 쉐도우펌 남자머리 크롭컷 세미리프컷 드롭컷 볼륨매직 남자 아이롱펌 원블럭 투블럭 댄디컷 플랫컷 남자 볼륨매직 남자 다운펌 소프트 투블럭 뒷머리 다운펌 옆머리 다운펌 원블럭 다운펌 투블럭 다운펌 소프트 투블럭상고,https://yt3.ggpht.com/KmZm7Ivpac7ZBE4asyJFtLTcWSwWi9zzV22mXv_sBFZ8syLvSrmDNOfNc9CbHXkBZx5vjAIVNA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCkPvZQWODwqgDHZWFtgyCyQ,RACCOON MAKOON,반려동물 : 라쿤(아메리카 너구리) 이름 : 마쿤 (Makoon) 생일 : 2019년 4월9일 성별 : 남자 출생지 : 천안 좋아하는것 : 파괴 성격 : 발랄 ...,5139422,185,21500,raccoon 마쿤 반려동물 애완동물 강아지 고양이 펫 라쿤 trashpanda pet 너구리 너굴맨 makoon 라쿤 솜사탕 너구리 솜사탕,https://yt3.ggpht.com/ytc/AIdro_kZKuec56eTRSXp9PVnL_wUGCFAmhHXKgB2LMvbVCxC9A8=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UCkQCwnkQfgSuPTTnw_Y7v7w,장지수,재밌게 살아보자! 장지수 입니다!! 멤버쉽 가입 https://www.youtube.com/channel/UCkQCwnkQfgSuPTTnw_Y7v7w/join 섭외& ...,543655236,1210,1180000,꽈뚜룹 quaddurup 브이로그 인터뷰 꽈뚜룹 영어 장지수 장지수 꽈뚜룹 꽈뚜룹 장지수 공범 장지수 한국말 꽈뚜룹 한국말 꽈뚜룹 은퇴 장교수,https://yt3.ggpht.com/qhWMyc2CEmA8CoNFCE1Pl_4jetTdkpe-WLrrnJEz8spJqeszJWihuhUFfaMDg13DVSkugg5_jQ=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 라이프스타일 (상위 주제) 영화
UCKRATzeBzRTT6Y1VTHo_Fsw,대노 DENO TRIP,안녕하세요. 걷기를 좋아하는 여행자입니다. 이메일 denotrip@yeomi.travel 인스타그램 junhei_park.,11305573,253,55300,대노 대노트립 DAENO DAENOTRIP TRIP 트립 세계여행 여행 세계일주 한국여행 YOUTUBE travel TREKKING 트레킹 캠핑 CAMPING KOREA KOREAN IN Traveling 남미 southamerica india southkorea 산티아고 순례길 santiago camino,https://yt3.ggpht.com/Lmnuil_geThmRhnQemWozQiNwMPnHxadPq4UjrhNPpbBpsYwIQpUUtH1PVU2hDRUSS11L2EXNw=s88-c-k-c0xffffffff-no-rj-mo,취미 Unknown 라이프스타일 (상위 주제) 음식
UCKRkxQ3US86aDoqX_vVZY5Q,EA Sports FC Online - Topic,EA Sports FC Online is a free-to-play massively multiplayer online football game developed by EA Spearhead and published by ...,0,0,32600,,https://yt3.ggpht.com/ETZBOSlxo-yX5HWBx0QGUk1Bib6QfrFuMZMCRkeKXSjHFAAI7GwZ7aaN0FpCxwLVhDvcj4vSPRc=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCktGIKibxR7agzlF62Mbx2A,채정안TV,여배우 채정안의 패션&뷰티 내공과 팁   일상 속 솔직담백한 모습을 보여줄게요   비즈니스 문의 : ulalleo7@gmail.com.,56402432,393,272000,채정안 채정안TV 뭘좀아는언니,https://yt3.ggpht.com/siWjAH2hAu7TQQVz9ftFx42mfv_sxC1iqc6WNeE_Ltf5mXvPaBBDfseygAA_CPbo5Ok2Ym98Ww=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCkthQXGzGcLw5oW2KWTM4dg,YUZU 유즈,나의 취향들 @tangerineshower.,8349868,181,200000,,https://yt3.ggpht.com/R-lYQ4J5hHDVmrI8_15rfnUpTNmFr6U43mba094cs3_DDpKf8v93ofWAPoj8QJpEMkTSInVp=s88-c-k-c0xffffffff-no-rj-mo,패션 라이프스타일 (상위 주제)
UCkvh3vrWsoi_cd7HyiikzIQ,한혜진 Han Hye Jin,안녕하세요 한혜진입니다 :) 앞으로 다채롭게 채워나갈 제 인생의 아카이브✨ 즐겁게 지켜보시면서 여러분의 이야기도 들려주세요 ...,336753516,451,796000,,https://yt3.ggpht.com/nDvDO5zhezcRZlZLFuGulpVUA4VnWXArUMK2zwNwNQS2nCCmg02TthY8iPbQJdZOtlBgaNPm5t0=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 엔터테인먼트 (상위 주제)
UCKw7Jsu2cMU_D4yK8VMms1Q,이연LEEYEON,"그리고, 쓰고, 말하는 생활예술인 채널에 가입하여 멤버십 한정 영상을 감상해보세요!",116536169,632,951000,,https://yt3.ggpht.com/ytc/AIdro_kJpY3KP7IdxwwyHqcWJL_iXKveUnDsiqPXaQ3EGklk-Dk=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCKWv0ScT6PpZcpg7ivUVWLA,핏더사이즈,2030 남자의 라이프스타일 컨텐츠를 다루는 채널입니다.,293038882,1719,771000,남자패션 남자코디 브이로그 패션유튜버 패션,https://yt3.ggpht.com/ytc/AIdro_nlnrtH750xT2CLOLRSz0fSpnRF1sObSQmBOiJdJ286Hf8=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UCKyF_OgFAv5ZFSPGzMpoKxA,CHAESO 채소,BEAUTY • VLOG • REVIEW • HAUL.,36786019,414,182000,Beauty Fashion vlog grwm makeup haul 하울 리뷰 겟레디윗미 메이크업 자취 브이로그 일상 브이로그 korean 한국인 브이로그 뷰티 패션,https://yt3.ggpht.com/ytc/AIdro_mNt9hr-QLyiDrMjaB-g9XjhXLYPjc8WWriLhBEvaTOGcY=s88-c-k-c0xffffffff-no-rj-mo,패션 라이프스타일 (상위 주제)
UCkYhGLb4ki3Mk_Efv_DXMzg,속풀이짬뽕알뜰세트,"어두웠던 면들, 궁금했던 것들, 신기한 것들, 빵터지는 것들을 모아봅니다 RXMCQA@AICOMPANY.",357481223,1030,524000,속풀이 짬뽕 알뜰세트 속풀이짬뽕알뜰세트,https://yt3.ggpht.com/ytc/AIdro_kCRl30B71RYdunP4L7jRQ1ImEGqvCLRD65gjx5guHw3Lg=s88-c-k-c0xffffffff-no-rj-mo,Unknown
UCKzhHfjkgBPV2EQnIqsLbTw,명자,카톡 dlafks18 농협 임명자 216012 51 358566.,226299,93,24800,,https://yt3.ggpht.com/WELeZhytT2Q0cEcZ-00bQH6WOoFNpCTrd_W_2OscEbgcJqAiH8wxKAELIWu4nVrevf1Xulza_dI=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제)
UCkzWXYAR00n2HjheQk1V27Q,또오숏,광고&출연 bmmedia@bmmedia.co.kr.,127083790,411,131000,스케치코미디 숏코미디 숏무비,https://yt3.ggpht.com/3pvbWKWXlrhJpI_Y3VzSv7jFS-OGxNXjpVqbhxwgUMEg-85KN2ZsUkZsRZtOd6L3M1XMhyYh=s88-c-k-c0xffffffff-no-rj-mo,엔터테인먼트 (상위 주제) 영화 라이프스타일 (상위 주제)
UCL0DDCStyO4NeAFJoN_cO8Q,멜로우,"멜로우의 패션,뷰티 채널입니다   비즈니스 문의 mallow@waffent.com 인스타그램 @mallow_1201.",53627307,754,198000,패션하울 패션유튜버 fashion haul 여자 패션유투버 여자 패션 여자 패션코디 여자 코디 fashion 키작녀 멜로우 Mallow korean fashion,https://yt3.ggpht.com/oKw8MAO8yHzjvXDtTLG65lc0L56NSnSVMLb3-fAwlf9n1HS9-EPQzZh96NGK4pHYNP39FoLj=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UCl0z7PNqfJOafDbyZgWH5zg,안영하세요,영이와 함께하는 소소한 일상을 기록하고 있어요 :) (구)철수누나 채널입니다.,3637644,163,21300,강아지 강아지유튜버 반려동물 댕댕이 애견동반 믹스견 철수 강아지유튜브 애견 멍멍이,https://yt3.ggpht.com/_OrTASJpRyBBYqIqpA1Js_8Tx9p4DmYkdWU5pUHjfqyv9V38YR-hGTjjEBmcEz7INjkmfGqL6w=s88-c-k-c0xffffffff-no-rj-mo,반려동물 라이프스타일 (상위 주제)
UCl2hzfaVvJOrNgYZD4AC7TQ,직장인 미쓰 예 Ms Yeah Korea Official Channel,안녕하세요 여러분! 저는 중국에서 온 '미쓰 예' 입니다. 저는 다른 분들과는 색다르게 사무실에서 요리를 하고 있답니다! 그리고 여기는 ...,637189,152,28800,Ms Yeah 직장인 미쓰 예 办公室小野官方频道 Miss Yeah Ms Yeah Korean Office cooking 중국 직장인 사무실 회사 레시피 미쓰 예 요리 음식 만들기 요리하기 takoyaki 중국 전통 음식 다양한 요리법 재미있는 요리 화사 요리 회사에서 요리 중국 요리 중국 유튜버 색다른 요리 요리 연구 미쓰 예의 요리 기록 요리 기록 요리 과정 사무실 요리사,https://yt3.ggpht.com/ytc/AIdro_mklYM_3NlkAYrKJ29aHRxEQWCLRpPrFlE3SI4X7JEIsA=s88-c-k-c0xffffffff-no-rj-mo,음식 라이프스타일 (상위 주제)
UCl2qcZPs6MxnCVheGlLc1ig,카러플 이스포츠,넥슨 카트라이더 러쉬플러스의 공식 e스포츠 유튜브 채널입니다. 정규리그인 'KRPL'와 아마추어 대회 카러플 '그랑프리'의 생방송과 ...,9722117,757,11300,러쉬플러스 카트라이더 KRPL 그랑프리 이스포츠 카러플,https://yt3.ggpht.com/KmqnHgBQ_X1cWV_kTAQv_wwUlYKxbWT3kB-emu_6WiHgbFDPVuJcykkP9VMZA6ErKQnwOnurfw=s88-c-k-c0xffffffff-no-rj-mo,액션 게임 레이싱 비디오 게임 게임 (상위 주제) 스포츠 게임
UCl402YYy7RcH7PBI3npmGPQ,두치와뿌꾸,광고 관련 문의 : ate8282@naver.com 입니다! 플러스친구 두치와뿌꾸 검색하셔도 진행 가능합니다!,2016163925,17597,847000,fc 피파 두치와뿌꾸 fc온라인 축구 뿌꾸 엪온 믹슈,https://yt3.ggpht.com/uTybiAGOdbkqEG3pUTjjRl3G62VCct7K48BqGeVzeQR_1qdCrVML82FoKgGarVZfgc4eDHL3nYw=s88-c-k-c0xffffffff-no-rj-mo,스포츠 게임 게임 (상위 주제)
UCl7b8o3Cfm212l0K8HL6WHQ,먹는생물 MUKSENG,입 짧은 먹방 유튜버 먹을 만큼만 맛있게 먹어요 맛없으면 안 먹어 비즈니스 제안 https://cresend.me/mukseng.,7478905,245,30700,Mukbang real sound eating sound ASMR 먹방 리얼사운드 먹는생물 먹는생물 먹방 먹는생물 ASMR 먹는생물 리얼사운드 먹방 ASMR 먹는샘물 ASMR 먹는샘물 남자 먹방 남자 먹방 유튜버 eating show MUKBANG ASMR 디저트 먹방 빵 먹방 리얼사운드 먹방,https://yt3.ggpht.com/ytc/AIdro_kDyI958iQa23lrflRjADFx0xgI-Y0Clw_sel-fRZQM8jA=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UCLAgUdDB5AacEGtPqyTBD0w,드립팩토리 [Dlib Factory],Korea Youtube Comedy Channel 개그맨 장유환이 운영하고있는 유튜브 코미디 체널 드립팩토리 입니다 매일 신선한 드립을 생산 ...,421822397,465,772000,코미디 몰카 몰래카메라 prank korean prank 웃긴영상 개그맨 개그 드립팩토리 comedy korea prank 개그우먼 재밌는영상 웃음 코믹 comic 여자친구 여친 애드립 역대급 드림팩토리 드팩 장유환 김나희 조수연 코믹 코빅 코미디빅리그 개콘 개그콘서트 웃찾사,https://yt3.ggpht.com/p92dU7gFOXvmMNgSJxIUJMNhj_MgEeIIVJZxAa75Z2_lHv-oWc5crxfQglgrv379DvG2ujauNw=s88-c-k-c0xffffffff-no-rj-mo,유머 엔터테인먼트 (상위 주제) 영화
UClc4VxUeXxJvse6RkAd_ztQ,욘니와치애YonniandChiae,홍원기(욘니18세) 와 홍수혜 (치애 16세) 가족이 운영하는욘니와 치애 입니다. 구독해 주셔서 감사드립니다. South Korea only one ...,967303554,591,1620000,progeriasyndrome 홍원기 소아조로증,https://yt3.ggpht.com/3JtUhIqWOtTFrMksbywm8yVQwB7E56RNzlYd_3QVISgmWlYRAzaUif8b7tHIKgN8bIMGd9qOtg=s88-c-k-c0xffffffff-no-rj-mo,음악 (상위 주제) 라이프스타일 (상위 주제) 음식
UClcbTwyRmlOINYXTcNfhdEA,패션 팬아시아 Fashion Pan Asia,"안녕하세요? 13년 국내외 패션 (한국: 이정석패션, 아라모드, 나산실업)(미국: FIDM 패션전공, Breaking LTD디자이너)+ 상명여사대 ...",29449415,290,176000,데일리룩북 가을룩북 데일리패션 가을옷코디 사십대스타일 사십대패션 사십대옷코디 사십대스타일링 오늘뭐입지 오십대스타일 오십대패션 오십대옷코디 오십대스타일링 중년패션 옷잘입는법 중년패션코디 기본템 패션 4060 outfit outfits idea ootd,https://yt3.ggpht.com/ytc/AIdro_n1hq5yApeZXmT6LQ1Nju84FbxDTaj4DdvJUBWInIyAu08=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 패션
UCLCZi8ZIv1H54RH9xGKAaww,일식(食)예보,"일본인이 23년 경력 바탕으로, 일기예보처럼 정확한 일본 현지 전해드릴게요! 전세계 1위, 미슐랭 레스토랑수와 장수비결은 무엇 ...",4267666,65,103000,일본 현지 일본인 레시피 일본음식 일본요리 집밥 일본문화 가정식 반찬 소스 일본식 나고야 맛집 먹방,https://yt3.ggpht.com/xyNwXzJhnq59fFM7thzzQTS7jYVPGZsooKMNu48XdCU6lDkj6aLuCO1OepKS2LBAN0d_8grOLg=s88-c-k-c0xffffffff-no-rj-mo,라이프스타일 (상위 주제) 음식
UClDDqUHkTuGrACrC7Vg1qDw,사과 sakwa,"slime&asmr. 매주 수요일 저녁 7시 10분, 다양한 슬라임 리뷰 영상이 올라옵니다. 사과 채널 ✉ 비즈니스 메일 ...",84888209,302,180000,slime,https://yt3.ggpht.com/TelrTWfAECC0BRHAb1rkwFU8VcFBXGanRXWyJRwlcRxlSESekckOBpMxCccQiedKuEEmcieV=s88-c-k-c0xffffffff-no-rj-mo,취미 라이프스타일 (상위 주제) 음식
UCldwUablgk8KPcFPQlKnB-w,또 떠나는 남자 ddoddunam,365일 머리로 가슴으로 두 발로 여행하는 (전)직장인.,233226501,548,534000,,https://yt3.ggpht.com/cFbzHzofuvtLHcKnm_S4rC65IZGxj8XvOGkp8KBvyjhS6WzIIU_BJvU5DRMvOb0rHzseFu9gZsg=s88-c-k-c0xffffffff-no-rj-mo,Unknown 라이프스타일 (상위 주제)
